Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,1991-92,SHB 2722,2722,,,,,1992-03-12,0,0,SHB 2722,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-06,,0,"Authorizing cities, code cities, and counties to own an interest in a professional sports franchise.",House,207,,0,0,0,0,Professional sports franchis,Bill,B,(Jacobsen),0,1
1,0,1991-92,HB 2723,2723,,,,,1992-01-24,0,0,HB 2723,"First reading, referred to Appropriations.",0,H Approp,0,0,1992-01-24,,0,Providing for reentry into the retirement system.,House,143,,0,0,0,0,Retirement system reentry,Bill,B,(Fraser),0,0
1,0,1991-92,HB 2724,2724,,,,,1992-01-24,0,0,HB 2724,"First reading, referred to Revenue.",0,H Revenue,0,0,1992-01-24,,1,Authorizing use of Thurston county special excise tax proceeds for tourism promotion or to attract visitors.,House,143,,0,0,0,0,Thurston co. spec. excise tx,Bill,B,(Fraser),1,0
1,1,1991-92,HB 2725,2725,,,,,1992-01-24,0,0,HB 2725,"First reading, referred to Capital Facilities & Financing.",0,H Cap Fac/Fin,0,0,1992-01-24,,0,Authorizing funding for capital improvements at the Pacific Science Center.,House,7,,0,0,0,0,Pacific Science Center funds,Bill,B,(Anderson),0,0
0,0,1991-92,HB 2726,2726,,,,,1992-02-18,0,0,HB 2726,1st substitute bill substituted.,0,H subst for,0,0,1992-01-24,,0,Extending the involuntary treatment act to cover the commitment of chemically dependent adults.,House,48,,0,0,0,0,Adult involuntary treatment,Bill,B,(Brekke),0,0
1,0,1991-92,SHB 2726,2726,,,,,1992-03-12,0,0,SHB 2726,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-05,,1,Extending the involuntary treatment act to cover the commitment of chemically dependent adults.,House,48,,0,0,0,0,Adult involuntary treatment,Bill,B,(Brekke),1,1
1,0,1991-92,HB 2727,2727,,,,,1992-04-01,1,0,HB 2727,"Chapter 154, 1992 Laws",0,C 154 L 92,0,0,1992-01-24,,0,"Modifying provisions for the taxation of aircraft, watercraft, and travel trailer and camper excise taxes.",House,143,,0,1,0,0,Transportation excises taxes,Bill,B,(Fraser),0,0
1,0,1991-92,HB 2728,2728,,,,,1992-02-07,0,0,HB 2728,Referred to Revenue.,0,H Revenue,0,0,1992-01-24,,0,Allowing tax credits in an amount equal to that paid as impact fees as determined under the growth management act.,House,180,,0,0,0,0,Impact fee tax credits,Bill,B,(Heavey),1,0
1,0,1991-92,SHB 2728,2728,,,,,1992-02-07,0,0,SHB 2728,Referred to Revenue.,0,H Revenue,0,0,1992-02-06,,0,Allowing tax credits in an amount equal to that paid as impact fees as determined under the growth management act.,House,180,,0,0,0,0,Impact fee tax credits,Bill,B,(Heavey),0,1
0,0,1991-92,HB 2729,2729,,,,,1992-03-03,0,0,HB 2729,1st substitute bill substituted.,0,H subst for,0,0,1992-01-24,,0,Reforming higher education tuition and financial aid.,House,251,,0,0,0,0,Tuition and financial aid,Bill,B,(Locke),1,0
1,0,1991-92,ESHB 2729,2729,,,,,1992-03-12,0,0,ESHB 2729,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,1,1992-02-05,,0,Reforming higher education tuition and financial aid.,House,251,,0,0,0,0,Tuition and financial aid,Bill,B,(Locke),1,1
1,0,1991-92,HB 2730,2730,,,,,1992-01-24,0,0,HB 2730,"First reading, referred to Judiciary.",0,H Judiciary,0,0,1992-01-24,,0,Protecting the privacy of personally identifying information.,House,207,,0,0,0,0,Personally identifying infor,Bill,B,(Jacobsen),0,0
0,0,1991-92,HB 2731,2731,,,,,1992-02-13,0,0,HB 2731,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-24,,0,"Requiring a bond for a license to sell checks, drafts, or money orders.",House,110,,0,0,0,0,Check sellers' bond,Bill,B,(Dellwo),0,0
1,0,1991-92,SHB 2731,2731,,,,,1992-03-12,0,0,SHB 2731,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-01-31,,0,"Requiring a bond for a license to sell checks, drafts, or money orders.",House,110,,0,0,0,0,Check sellers' bond,Bill,B,(Dellwo),0,1
1,0,1991-92,HB 2732,2732,,,,,1992-01-24,0,0,HB 2732,"First reading, referred to Health Care.",0,H Health Care,0,0,1992-01-24,,0,Regulating certification of physical therapist assistants.,House,294,,0,0,0,0,Physical therapy assistants,Bill,B,(Morris),0,0
0,0,1991-92,HB 2733,2733,,,,,1992-02-15,0,0,HB 2733,1st substitute bill substituted.,0,H subst for,0,0,1992-01-24,,0,Imposing liability for furnishing liquor to minors.,House,54,,0,0,0,0,Liquor to minors/liability,Bill,B,(Brough),0,0
1,0,1991-92,SHB 2733,2733,,,,,1992-03-12,0,0,SHB 2733,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-07,,0,Imposing liability for furnishing liquor to minors.,House,54,,0,0,0,0,Liquor to minors/liability,Bill,B,(Brough),0,1
0,0,1991-92,HB 2734,2734,,1991-92,SB 6387,SWays & Means,1992-02-14,0,0,HB 2734,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-24,,0,Establishing the office of crime victims' advocacy.,House,11,,0,1,0,0,Crime victims' advocacy offc,Bill,B,(Appelwick),1,0
1,0,1991-92,SHB 2734,2734,,,,,1992-03-12,0,0,SHB 2734,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-07,,0,Establishing the office of crime victims' advocacy.,House,11,,0,1,0,0,Crime victims' advocacy offc,Bill,B,(Appelwick),0,1
0,0,1991-92,HB 2735,2735,,,,,1992-02-17,0,0,HB 2735,1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,"Enhancing the duties of the center for voluntary action, which is renamed the center for voluntarism and citizen service act.",House,315,,0,1,0,0,Voluntarism/citizen service,Bill,B,(Ogden),1,0
1,0,1991-92,SHB 2735,2735,,,,,1992-03-26,0,0,SHB 2735,"Chapter 66, 1992 Laws",0,C 66 L 92,0,0,1992-02-05,,0,"Enhancing the duties of the center for voluntary action, which is renamed the center for volunteerism and citizen service act.",House,315,,0,1,0,0,Voluntarism/citizen service,Bill,B,(Ogden),1,1
1,0,1991-92,HB 2736,2736,,1991-92,SB 6356,SRules X,1992-01-27,0,0,HB 2736,"First Reading.  Referred consecutively to 1. Natural Resources & Parks, 2. Approp.",0,H Nat Res/Park,0,0,1992-01-27,,0,Creating a process to challenge a department of natural resources resurvey.,House,472,,0,0,0,0,Natural resources resurvey,Bill,B,(Wilson),0,0
1,0,1991-92,HB 2737,2737,,,,,1992-01-27,0,0,HB 2737,"First reading, referred to Commerce & Labor.",0,H Commerce/Lab,0,0,1992-01-27,,0,Altering the definition of vocational student for cosmetology.,House,320,,0,0,0,0,Cosmetology students,Bill,B,(Orr),0,0
1,0,1991-92,HB 2738,2738,,,,,1992-01-27,0,0,HB 2738,"First reading, referred to Natural Resources & Parks.",0,H Nat Res/Park,0,0,1992-01-27,,0,Limiting the resurvey authority of the department of natural resources.,House,472,,0,0,0,0,Natural resources resurvey,Bill,B,(Wilson),0,0
1,0,1991-92,HB 2739,2739,,1991-92,SB 6303,SGov Oper,1992-01-27,0,0,HB 2739,"First reading, referred to Judiciary.",0,H Judiciary,0,0,1992-01-27,,0,Concerning the designation of private land for public use.,House,322,,0,0,0,0,Private land/public use,Bill,B,(Padden),1,0
1,1,1991-92,HB 2740,2740,,,,,1992-01-27,0,0,HB 2740,"First reading, referred to Capital Facilities & Financing.",0,H Cap Fac/Fin,0,0,1992-01-27,,0,Appropriating funds for the Columbia river renaissance project.,House,315,,0,0,0,0,Columbia River renaissance,Bill,B,(Ogden),0,0
1,0,1991-92,HB 2741,2741,,,,,1992-01-27,0,0,HB 2741,"First reading, referred to Appropriations.",0,H Approp,0,0,1992-01-27,,0,Changing nursing home auditing and cost reimbursement provisions.,House,46,,0,1,0,0,Nursing home auditing,Bill,B,(Braddock),0,0
1,0,1991-92,HB 2742,2742,,1991-92,SB 6338,Ssubst for,1992-01-27,0,0,HB 2742,"First reading, referred to Commerce & Labor.",0,H Commerce/Lab,0,0,1992-01-27,,0,Establishing provisions for alcohol servers.,House,180,,0,0,0,0,Alcohol servers,Bill,B,(Heavey),0,0
1,0,1991-92,HB 2743,2743,,,,,1992-01-27,0,0,HB 2743,"First reading, referred to Higher Education.",0,H Higher Educ,0,0,1992-01-27,,0,Creating tuition surcharge fees for state colleges and universities.,House,251,,0,0,1,0,Higher ed tuition surcharge,Bill,B,(Locke),0,0
1,1,1991-92,HB 2744,2744,,1991-92,ESB 6284,C 236 L 92,1992-01-27,0,0,HB 2744,"First reading, referred to Appropriations.",0,H Approp,0,0,1992-01-27,,0,Transferring money from the budget stabilization account.,House,407,,0,0,1,0,Budget stabilization account,Bill,B,"(Sommers, H.)",1,0
0,0,1991-92,HB 2745,2745,,,,,1992-02-15,0,0,HB 2745,1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,1,Changing provisions relating to orders for protection and antiharassment orders.,House,301,,0,0,0,0,Protection/antiharassment,Bill,B,"(Myers, H.)",1,0
1,0,1991-92,SHB 2745,2745,,,,,1992-04-01,0,0,SHB 2745,"Chapter 143, 1992 Laws",0,C 143 L 92,0,0,1992-02-06,,0,Changing provisions relating to orders for protection and antiharassment orders.,House,301,,0,0,0,0,Protection/antiharassment,Bill,B,"(Myers, H.)",0,1
1,0,1991-92,HB 2746,2746,,,,,1992-03-20,0,0,HB 2746,"Chapter 18, 1992 Laws",0,C 18 L 92,0,0,1992-01-27,,0,Authorizing contracts between tow truck operators and landowners for payment of impound charges.,House,484,,0,0,0,0,Tow truck impound charges,Bill,B,(Zellinsky),0,0
0,0,1991-92,HB 2747,2747,,,,,1992-02-17,0,0,HB 2747,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Regulating bottled water.,House,143,,0,0,0,0,Bottled water regulation,Bill,B,(Fraser),0,0
1,0,1991-92,SHB 2747,2747,,,,,1992-03-26,1,0,SHB 2747,"Chapter 34, 1992 Laws",0,C 34 L 92,0,0,1992-02-06,,0,Regulating bottled water.,House,143,,0,0,0,0,Bottled water regulation,Bill,B,(Fraser),0,1
1,0,1991-92,HB 2748,2748,,,,,1992-01-27,0,0,HB 2748,"First reading, referred to Revenue.",0,H Revenue,0,0,1992-01-27,,0,Modifying the exemption from property taxes for senior citizens and persons retired by reason of physical disability by changing the ownership and occupancy qualification dates.,House,213,,0,0,0,0,Senior citizen property tax,Bill,B,"(Johnson, P.)",1,0
1,0,1991-92,HB 2749,2749,,,,,1992-01-27,0,0,HB 2749,"First reading, referred to Judiciary.",0,H Judiciary,0,0,1992-01-27,,0,Defining corroborative evidence for the admission of a child's hearsay statement.,House,213,,0,0,0,0,Child's hearsay statement,Bill,B,"(Johnson, P.)",0,0
0,0,1991-92,HB 2750,2750,,,,,1992-02-14,0,0,HB 2750,1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Allowing a public utility district to fluoridate its water supply system.,House,174,,0,0,0,0,Fluoridation by PUD,Bill,B,(Haugen),0,0
1,0,1991-92,SHB 2750,2750,,,,,1992-03-12,0,0,SHB 2750,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-06,,0,Allowing a public utility district to fluoridate its water supply system.,House,174,,0,0,0,0,Fluoridation by PUD,Bill,B,(Haugen),0,1
1,0,1991-92,HB 2751,2751,,,,,1992-01-27,0,0,HB 2751,"First reading, referred to Financial Institutions & Insurance.",0,H Fin Inst/Ins,0,0,1992-01-27,,0,"Changing uniform commercial code provisions relating to lost, destroyed, or stolen cashier's checks, teller's checks, or certified checks.",House,11,,0,0,0,0,Lost or stolen checks,Bill,B,(Appelwick),0,0
1,0,1991-92,HB 2752,2752,,,,,1992-01-27,0,0,HB 2752,"First reading, referred to Judiciary.",0,H Judiciary,0,0,1992-01-27,,0,Enacting the 1991 uniform simultaneous death act.,House,11,,0,0,0,0,Simultaneous death act,Bill,B,(Appelwick),0,0
1,0,1991-92,HB 2753,2753,,,,,1992-02-07,0,0,HB 2753,Referred to Appropriations.,0,H Approp,0,0,1992-01-27,,0,Defining coverage by state funded programs that provide foot care services.,House,337,,0,0,0,0,Foot care services,Bill,B,(Prentice),1,0
1,0,1991-92,HB 2754,2754,,1991-92,SB 6371,STrans,1992-01-27,0,0,HB 2754,"First reading, referred to Transportation.",0,H Trans,0,0,1992-01-27,,1,Concerning the creation of a large airport in Eastern Washington.,House,75,,0,0,0,0,Eastern Washington airport,Bill,B,(Chandler),1,0
1,0,1991-92,HB 2755,2755,,,,,1992-01-27,0,0,HB 2755,"First reading, referred to Health Care.",0,H Health Care,0,0,1992-01-27,,0,Allowing state employees working in a foreign country to waive benefit coverage if comparable coverage is provided by another source.,House,75,,0,0,0,0,State employees' benefits,Bill,B,(Chandler),1,0
1,0,1991-92,HB 2756,2756,,,,,1992-02-07,0,0,HB 2756,Passed to Rules committee for second reading.,0,H Rules R,0,0,1992-01-27,,0,Terminating the radioactive waste advisory council.,House,264,,0,0,0,0,Radioactive waste council,Bill,B,(May),0,0
1,0,1991-92,HB 2757,2757,,,,,1992-01-27,0,0,HB 2757,"First reading, referred to Human Services.",0,H Human Serv,0,0,1992-01-27,,0,Requiring day-care centers to care for children whose parents authorize the use of reusable diapers.,House,363,,0,0,0,0,Child day care centers,Bill,B,(Roland),0,0
1,0,1991-92,HB 2758,2758,,,,,1992-01-27,0,0,HB 2758,"First reading, referred to Education.",0,H Education,0,0,1992-01-27,,0,Providing employment protection for classified school employees.,House,103,,0,0,0,0,School employment protection,Bill,B,(Day),0,0
1,0,1991-92,HB 2759,2759,,,,,1992-01-27,0,0,HB 2759,"First reading, referred to Judiciary.",0,H Judiciary,0,0,1992-01-27,,0,Awarding attorneys' fees to parties representing themselves in civil actions.,House,72,,0,0,0,0,Parties representing selves,Bill,B,(Casada),0,0
1,0,1991-92,HB 2760,2760,,1991-92,SB 6332,SComm & Labor,1992-01-27,0,0,HB 2760,"First reading, referred to Transportation.",0,H Trans,0,0,1992-01-27,,0,Regulating watercraft registration.,House,93,,0,1,0,0,Watercraft registration,Bill,B,(Cooper),1,0
1,0,1991-92,HB 2761,2761,,,,,1992-01-27,0,0,HB 2761,"First reading, referred to Health Care.",0,H Health Care,0,0,1992-01-27,,0,Regulating the health professions of dental laboratories and technicians.,House,140,,0,0,0,0,Dental labs and technicians,Bill,B,(Forner),1,0
1,0,1991-92,HB 2762,2762,,,,,1992-02-11,0,0,HB 2762,Passed to Rules committee for second reading.,0,H Rules R,0,0,1992-01-27,,0,Revising tire load limits.,House,136,,0,1,0,0,Tire load limits,Bill,B,"(Fisher, R.)",0,0
1,0,1991-92,SHB 2762,2762,,,,,1992-02-11,0,0,SHB 2762,Passed to Rules committee for second reading.,0,H Rules R,0,0,1992-02-06,,0,Revising tire load limits.,House,136,,0,1,0,0,Tire load limits,Bill,B,"(Fisher, R.)",0,1
0,0,1991-92,HB 2763,2763,,,,,1992-02-17,0,0,HB 2763,1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Demonstrating the effectiveness of commuter ride sharing.,House,136,,0,1,0,0,Commuter ride sharing,Bill,B,"(Fisher, R.)",1,0
1,0,1991-92,SHB 2763,2763,,,,,1992-03-12,0,0,SHB 2763,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-04,,0,Demonstrating the effectiveness of commuter ridesharing.,House,136,,0,1,0,0,Commuter ride sharing,Bill,B,"(Fisher, R.)",0,1
0,0,1991-92,HB 2764,2764,,,,,1992-02-14,0,0,HB 2764,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Regulating manufactured housing regulation.,House,93,,0,0,0,0,Manufactured housing,Bill,B,(Cooper),1,0
1,0,1991-92,SHB 2764,2764,,,,,1992-03-12,0,0,SHB 2764,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-07,,0,Regulating manufactured housing regulation.,House,93,,0,0,0,0,Manufactured housing,Bill,B,(Cooper),0,1
1,0,1991-92,HB 2765,2765,,,,,1992-03-12,0,0,HB 2765,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-01-27,,0,Providing for vocational rehabilitation costs.,House,227,,0,0,0,0,Vocational rehabilitation,Bill,B,"(King, R.)",0,0
0,0,1991-92,HB 2766,2766,,1991-92,SB 6337,SRules X,1992-02-14,0,0,HB 2766,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,1,Increasing official fees for a sheriff's services.,House,349,,0,0,0,0,Sheriff's services fees,Bill,B,(Rayburn),0,0
1,0,1991-92,SHB 2766,2766,,,,,1992-04-01,1,0,SHB 2766,"Chapter 164, 1992 Laws",0,C 164 L 92,0,0,1992-02-07,,0,Increasing official fees for a sheriff's services.,House,349,,0,0,0,0,Sheriff's services fees,Bill,B,(Rayburn),0,1
1,0,1991-92,HB 2767,2767,,,,,1992-01-27,0,0,HB 2767,"First reading, referred to Local Government.",0,H Local Govt,0,0,1992-01-27,,0,Concerning the use of libraries by nonresidents.,House,198,,0,0,0,0,Library use by nonresidents,Bill,B,(Horn),0,0
0,0,1991-92,HB 2768,2768,,,,,1992-02-14,0,0,HB 2768,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Allowing technical assistance officers for the department of ecology.,House,198,,0,0,0,0,Ecology technical assistance,Bill,B,(Horn),1,0
1,0,1991-92,SHB 2768,2768,,,,,1992-03-20,0,0,SHB 2768,"Chapter 19, 1992 Laws",0,C 19 L 92,0,0,1992-02-06,,0,Allowing technical assistance officers for the department of ecology.,House,198,,0,0,0,0,Ecology technical assistance,Bill,B,(Horn),1,1
0,0,1991-92,HB 2769,2769,,,,,1992-02-18,0,0,HB 2769,1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Changing provisions regarding telecommunications relay service.,House,93,,0,0,0,0,Telecommunications relay,Bill,B,(Cooper),1,0
1,0,1991-92,ESHB 2769,2769,,,,,1992-03-12,0,0,ESHB 2769,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,1,1992-02-04,,0,Changing provisions regarding telecommunications relay service.,House,93,,0,0,0,0,Telecommunications relay,Bill,B,(Cooper),0,1
0,0,1991-92,HB 2770,2770,,,,,1992-02-17,0,0,HB 2770,1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Providing for health care coverage of corrections employees who are retired early due to permanent disability from an on the job injury.,House,301,,0,0,0,0,Retired corrections employee,Bill,B,"(Myers, H.)",0,0
1,0,1991-92,ESHB 2770,2770,,,,,1992-03-12,0,0,ESHB 2770,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,1,1992-02-06,,0,Providing for health care coverage of corrections employees who are retired early due to permanent disability from an on the job injury.,House,301,,0,0,0,0,Retired corrections employee,Bill,B,"(Myers, H.)",1,1
0,0,1991-92,HB 2771,2771,,,,,1992-02-17,0,0,HB 2771,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Modifying regulations pertaining to county hospital boards.,House,251,,0,0,0,0,County hospital boards,Bill,B,(Locke),0,0
1,0,1991-92,SHB 2771,2771,,,,,1992-03-12,0,0,SHB 2771,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-09,,0,Modifying regulations pertaining to county hospital boards.,House,251,,0,0,0,0,County hospital boards,Bill,B,WAYS(Locke),0,1
0,0,1991-92,HB 2772,2772,,,,,1992-02-17,0,0,HB 2772,1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Prohibiting individual exclusions from health coverage based solely on medical condition or health status.,House,484,,0,0,0,0,Health insurance exclusions,Bill,B,(Zellinsky),0,0
1,0,1991-92,SHB 2772,2772,,,,,1992-03-12,0,0,SHB 2772,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-07,,0,Prohibiting individual exclusions from health coverage based solely on medical condition or health status.,House,484,,0,0,0,0,Health insurance exclusions,Bill,B,(Zellinsky),0,1
1,0,1991-92,HB 2773,2773,,,,,1992-01-27,0,0,HB 2773,"First reading, referred to Financial Institutions & Insurance.",0,H Fin Inst/Ins,0,0,1992-01-27,,0,Providing immunity from civil liability for insurance loss control activities.,House,214,,0,0,0,0,Insurance loss control,Bill,B,"(Johnson, R.)",0,0
1,0,1991-92,HB 2774,2774,,,,,1992-03-12,0,0,HB 2774,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-01-27,,0,Registering chiropractors who review medical claims.,House,282,,0,0,0,0,Chiropractor registration,Bill,B,"(Meyers, R.)",1,0
0,0,1991-92,HB 2775,2775,,1991-92,SB 6403,SFin Inst/Ins,1992-02-17,0,0,HB 2775,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-27,,0,Regulating interest paid on death benefits by insurers.,House,110,,0,0,0,0,Death benefits interest,Bill,B,(Dellwo),0,0
1,0,1991-92,SHB 2775,2775,,,,,1992-03-12,0,0,SHB 2775,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-07,,0,Regulating interest paid on death benefits by insurers.,House,110,,0,0,0,0,Death benefits interest,Bill,B,(Dellwo),0,1
1,0,1991-92,HB 2776,2776,,,,,1992-01-27,0,0,HB 2776,"First reading, referred to Financial Institutions & Insurance.",0,H Fin Inst/Ins,0,0,1992-01-27,,0,Affecting structured settlements payment and responsibility.,House,110,,0,0,0,0,Structured settlements,Bill,B,(Dellwo),0,0
1,0,1991-92,HB 2777,2777,,,,,1992-01-27,0,0,HB 2777,"First reading, referred to Agriculture & Rural Development.",0,H Ag/Rural Dev,0,0,1992-01-27,,0,Establishing a pilot project for pesticide recordkeeping and reporting.,House,304,,0,0,0,0,Pesticide recordkeeping,Bill,B,(Nealey),0,0
1,0,1991-92,HB 2778,2778,,,,,1992-01-27,0,0,HB 2778,"First reading, referred to Judiciary.",0,H Judiciary,0,0,1992-01-27,,0,Limiting the visitation and residential time rights of abusive parents.,House,143,,0,0,0,0,Abusive parent visitation,Bill,B,(Fraser),0,0
1,0,1991-92,EHB 2779,2779,,,,,1992-03-12,0,0,EHB 2779,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,1,1992-01-27,,0,Requiring that the state request a NEPA EIS if actions pursuant to federal legislation are likely to result in radioactive waste entering the state at other than an approved port of entry.,House,93,,0,0,0,0,Radioactive waste in state,Bill,B,(Cooper),1,0
1,0,1991-92,HB 2780,2780,,,,,1992-03-12,0,0,HB 2780,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-01-27,,0,Creating the school pathway and bus stop improvement program.,House,86,,0,0,0,0,School pathway and bus stop,Bill,B,"(Cole, G.)",1,0
1,0,1991-92,HB 2781,2781,,1991-92,SB 6480,SGov Oper,1992-01-27,0,0,HB 2781,"First reading, referred to Local Government.",0,H Local Govt,0,0,1992-01-27,,0,Preempting local regulation of amateur radio antennas.,House,264,,0,0,0,0,Amateur radio antennas,Bill,B,(May),0,0
1,0,1991-92,HB 2782,2782,,1991-92,SB 6340,SFin Inst/Ins,1992-03-12,0,0,HB 2782,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-01-28,,0,Including coinsurance in health maintenance organizations provisions.,House,484,,0,0,0,0,HMO coinsurance,Bill,B,(Zellinsky),0,0
1,1,1991-92,HB 2783,2783,,,,,1992-01-28,0,0,HB 2783,"First reading, referred to Capital Facilities & Financing.",0,H Cap Fac/Fin,0,0,1992-01-28,,0,"Appropriating funds for the Tri-Cities Trade, Recreation and Agriculture Center.",House,305,,0,0,0,0,Tri-Cities Trade/Rec Center,Bill,B,(Neher),0,0
0,0,1991-92,HB 2784,2784,,,,,1992-02-14,0,0,HB 2784,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-28,,0,Making technical and clarifying amendments to domestic relations provisions.,House,11,,0,0,0,0,Domestic relations amndmnts,Bill,B,(Appelwick),0,0
1,0,1991-92,SHB 2784,2784,,,,,1992-04-02,1,0,SHB 2784,"Chapter 229, 1992 Laws",0,C 229 L 92,0,0,1992-02-07,,1,Changing provisions relating to child support.,House,11,,0,0,0,0,Domestic relations amndmnts,Bill,B,(Appelwick),0,1
1,0,1991-92,HB 2785,2785,,,,,1992-02-19,0,0,HB 2785,Referred to Rules 2 Consideration.,0,H Rules C,0,0,1992-01-28,,1,Regulating siting of major industrial developments.,House,359,,0,0,0,0,Industrial developmnt siting,Bill,B,(Riley),0,0
1,0,1991-92,SHB 2785,2785,,,,,1992-02-19,0,0,SHB 2785,Referred to Rules 2 Consideration.,0,H Rules C,0,0,1992-02-07,,0,Regulating siting of major industrial developments.,House,359,,0,0,0,0,Industrial developmnt siting,Bill,B,(Riley),0,1
1,0,1991-92,HB 2786,2786,,1991-92,SB 6324,SEnv/Nat Res,1992-01-28,0,0,HB 2786,"First reading, referred to Fisheries & Wildlife.",0,H Fish/Wild,0,0,1992-01-28,,0,Changing the requirements of commercial salmon licenses.,House,23,,0,0,0,0,Commercial salmon licenses,Bill,B,(Basich),1,0
1,0,1991-92,HB 2787,2787,,,,,1992-01-28,0,0,HB 2787,"First reading, referred to Commerce & Labor.",0,H Commerce/Lab,0,0,1992-01-28,,0,Requiring good cause to terminate employment close to pension or health benefit qualification.,House,442,,0,0,0,0,Employment termination,Bill,B,(Valle),0,0
1,0,1991-92,HB 2788,2788,,,,,1992-01-28,0,0,HB 2788,"First reading, referred to Local Government.",0,H Local Govt,0,0,1992-01-28,,0,Assessing fire protection district fees upon public buildings.,House,140,,0,0,0,0,Fire protection distrct fees,Bill,B,(Forner),0,0
1,0,1991-92,HB 2789,2789,,1991-92,SB 6353,Ssubst for,1992-01-28,0,0,HB 2789,"First reading, referred to Transportation.",0,H Trans,0,0,1992-01-28,,0,Restricting the ringing of bells or sounding of whistles on locomotives.,House,103,,0,0,0,0,Locomotive noise,Bill,B,(Day),0,0
1,0,1991-92,HB 2790,2790,,,,,1992-01-28,0,0,HB 2790,"First reading, referred to Local Government.",0,H Local Govt,0,0,1992-01-28,,0,Creating community college benefit districts.,House,46,,0,0,0,0,Comm college benefit distrct,Bill,B,(Braddock),0,0
0,0,1991-92,HB 2791,2791,,,,,1992-02-17,0,0,HB 2791,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1992-01-28,,0,Improving the state's earthquake readiness.,House,207,,0,0,0,0,Earthquake readiness,Bill,B,(Jacobsen),1,0
1,0,1991-92,SHB 2791,2791,,,,,1992-03-12,0,0,SHB 2791,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1992-02-04,,0,Improving the state's earthquake readiness.,House,207,,0,0,0,0,Earthquake readiness,Bill,B,(Jacobsen),0,1
1,0,1991-92,EHB 2792,2792,,,,,1992-03-12,0,0,EHB 2792,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,1,1992-01-28,,0,Establishing fishing guide license fees for Oregon residents.,House,320,,0,0,0,0,Fishing guide license fees,Bill,B,(Orr),1,0
